Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
628,31.0,0.0,437.0,8.0,186.0,24537.0,0.0,353.81225351,353.81225351,0.0,4606.702956438065,,,,,,,,,,,,,,,,160.19714481553225,103.9479128386195,324.81009209322116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,31.0,0.0,840.0,9.0,404.0,24941.0,0.0,596.8780000100005,596.8780000100005,0.0,4659.2786746025085,,,,,,,,,,,,,,,,267.90813958122794,135.50163153233828,489.8402604393833,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,31.0,0.0,955.0,10.0,116.0,25057.0,0.0,185.43325000999982,185.43325000999982,0.0,4674.893618106842,,,,,,,,,,,,,,,,91.11132763843949,53.50711537030079,175.130577909489,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,31.0,0.0,969.0,11.0,15.0,25072.0,0.0,33.27601001,33.27601001,0.0,4677.6233813762665,,,,,,,,,,,,,,,,16.684387197601733,10.614901845007248,33.075504093326906,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,31.0,0.0,1060.0,12.0,92.0,25164.0,0.0,137.09560001,137.09560001,0.0,4690.259014844894,,,,,,,,,,,,,,,,67.75905681750389,35.02156766892058,131.06058642603318,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,31.0,0.0,1075.0,13.0,16.0,25180.0,0.0,32.14800001,32.14800001,0.0,4693.069187641144,,,,,,,,,,,,,,,,9.244603358546597,10.708723810421974,32.04137233195375,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,31.0,0.0,1097.0,14.0,23.0,25203.0,0.0,32.69850200999999,32.69850200999999,0.0,4696.823124408722,,,,,,,,,,,,,,,,13.44888221359688,7.682137362913173,32.43506166296384,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,31.0,0.0,1120.0,15.0,24.0,25227.0,0.0,39.123355509999996,39.123355509999996,0.0,4700.707366943359,,,,,,,,,,,,,,,,21.27317190605112,13.502875220997396,38.73468844366116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,31.0,0.0,1489.0,16.0,370.0,25597.0,0.0,666.2758080099994,666.2758080099994,0.0,4748.9659123420715,,,,,,,,,,,,,,,,288.7649187507165,163.12519939212643,560.2818348258116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,31.0,0.0,1524.0,17.0,36.0,25633.0,0.0,88.02335601,88.02335601,0.0,4754.376034498215,,,,,,,,,,,,,,,,38.42213153821897,24.488538860975645,86.76534675291525,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,31.0,0.0,1541.0,18.0,18.0,25651.0,0.0,36.882600010000004,36.882600010000004,0.0,4757.871082782745,,,,,,,,,,,,,,,,22.4779014601461,11.617150827689787,36.53701269787539,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,31.0,0.0,1580.0,19.0,40.0,25691.0,0.0,63.047000010000005,63.047000010000005,0.0,4763.749745130539,,,,,,,,,,,,,,,,28.59515188325723,14.241800835930098,61.99378286942237,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,31.0,0.0,1624.0,20.0,45.0,25736.0,0.0,55.92002001,55.92002001,0.0,4770.287704229355,,,,,,,,,,,,,,,,21.84090980274103,17.971314010310078,55.01403401269208,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,32.0,0.0,18.0,1.0,19.0,25755.0,0.0,25.207755010000007,25.207755010000007,0.0,4831.686262845993,,,,,,,,,,,,,,,,11.585992542945087,9.263893584650981,25.024231375602593,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,32.0,0.0,169.0,2.0,152.0,25907.0,0.0,373.5931000100002,373.5931000100002,0.0,4852.0060477256775,,,,,,,,,,,,,,,,186.36882129370886,96.51326511874848,346.098303503353,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,32.0,0.0,179.0,3.0,11.0,25918.0,0.0,8.813250009999999,8.813250009999999,0.0,4854.162061929703,,,,,,,,,,,,,,,,2.0595354783156177,2.880880803938375,8.801456111328172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,32.0,0.0,201.0,4.0,23.0,25941.0,0.0,30.79203401,30.79203401,0.0,4858.060443162918,,,,,,,,,,,,,,,,9.735990943805811,11.484219436706642,30.608450659896175,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,32.0,0.0,218.0,5.0,18.0,25959.0,0.0,26.830600009999998,26.830600009999998,0.0,4861.197573423386,,,,,,,,,,,,,,,,8.180829021093075,8.447986061676126,26.71824416080223,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,32.0,0.0,420.0,6.0,203.0,26162.0,0.0,381.49735201000027,381.49735201000027,0.0,4888.0301258563995,,,,,,,,,,,,,,,,177.7215314903237,96.46012847919683,346.244790986136,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,32.0,0.0,498.0,7.0,79.0,26241.0,0.0,115.54471351000001,115.54471351000001,0.0,4898.9141800403595,,,,,,,,,,,,,,,,52.565916300106714,32.35461877043292,111.55612816675841,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,32.0,0.0,602.0,8.0,105.0,26346.0,0.0,198.1966000099999,198.1966000099999,0.0,4913.136704444885,,,,,,,,,,,,,,,,99.62621998895153,51.11368391314446,188.02349662777686,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,32.0,0.0,658.0,9.0,57.0,26403.0,0.0,103.27015501000001,103.27015501000001,0.0,4921.611172199249,,,,,,,,,,,,,,,,39.17777820962989,28.910763435342844,101.26288969676459,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,32.0,0.0,747.0,10.0,90.0,26493.0,0.0,114.88996001000001,114.88996001000001,0.0,4934.228167057037,,,,,,,,,,,,,,,,46.3110051253407,33.93030185989219,111.167373427889,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,32.0,0.0,782.0,11.0,36.0,26529.0,0.0,67.34095551,67.34095551,0.0,4939.46262383461,,,,,,,,,,,,,,,,25.393208310692266,17.716066279554674,66.51871193105684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,32.0,0.0,878.0,12.0,97.0,26626.0,0.0,209.0677320099999,209.0677320099999,0.0,4952.727270126343,,,,,,,,,,,,,,,,101.21324875390063,60.900657413868906,199.860376833857,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,32.0,0.0,938.0,13.0,61.0,26687.0,0.0,103.91563000999997,103.91563000999997,0.0,4961.323939561844,,,,,,,,,,,,,,,,53.64991874868519,34.09111846119724,100.98881420699612,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,32.0,0.0,1081.0,14.0,144.0,26831.0,0.0,335.77741201000015,335.77741201000015,0.0,4980.566341876984,,,,,,,,,,,,,,,,159.01032552401904,91.45056038774452,313.3522877478132,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,32.0,0.0,1119.0,15.0,39.0,26870.0,0.0,57.48837001000001,57.48837001000001,0.0,4986.317177295685,,,,,,,,,,,,,,,,31.248594538537084,14.886148076456715,56.39792862686069,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,32.0,0.0,1268.0,16.0,150.0,27020.0,0.0,269.9952040099997,269.9952040099997,0.0,5006.349231958389,,,,,,,,,,,,,,,,127.2402138644824,66.4196241589712,251.28769984403635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,32.0,0.0,1291.0,17.0,24.0,27044.0,0.0,41.81460001,41.81460001,0.0,5010.1767563819885,,,,,,,,,,,,,,,,18.32808084369085,10.082239051107372,41.43448863923435,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,32.0,0.0,1314.0,18.0,24.0,27068.0,0.0,57.67861001,57.67861001,0.0,5014.033133268356,,,,,,,,,,,,,,,,28.686136325957335,17.931016217383466,57.08298776704932,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,32.0,0.0,1334.0,19.0,21.0,27089.0,0.0,38.90700001,38.90700001,0.0,5017.497156381607,,,,,,,,,,,,,,,,25.98693623319722,13.428877890600347,38.575234352160656,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,32.0,0.0,1495.0,20.0,162.0,27251.0,0.0,301.12436601,301.12436601,0.0,5039.023905038834,,,,,,,,,,,,,,,,144.9560950360454,81.41906139452817,278.29779700541053,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,33.0,0.0,84.0,1.0,85.0,27336.0,0.0,164.54072001,164.54072001,0.0,5105.955476522446,,,,,,,,,,,,,,,,77.81973744348366,46.96268882089886,158.16202408883615,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,33.0,0.0,119.0,2.0,36.0,27372.0,0.0,66.62260001,66.62260001,0.0,5111.378518342972,,,,,,,,,,,,,,,,33.27254023967098,17.61632901761038,65.58016485114896,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,33.0,0.0,140.0,3.0,22.0,27394.0,0.0,34.94601001000001,34.94601001000001,0.0,5115.058940887451,,,,,,,,,,,,,,,,13.554213770523585,12.962048180027708,34.696067588407416,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,33.0,0.0,180.0,4.0,41.0,27435.0,0.0,81.84057001000001,81.84057001000001,0.0,5121.0456511974335,,,,,,,,,,,,,,,,34.81366057727231,25.06236257988707,80.52855213904816,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,33.0,0.0,267.0,5.0,88.0,27523.0,0.0,123.82661550999998,123.82661550999998,0.0,5133.531959295273,,,,,,,,,,,,,,,,66.40510254335848,32.12025100013084,118.27080993779346,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,33.0,0.0,336.0,6.0,70.0,27593.0,0.0,133.50240000999997,133.50240000999997,0.0,5143.329483270645,,,,,,,,,,,,,,,,60.415965746004936,42.27100182381425,129.54270423930004,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,33.0,0.0,369.0,7.0,34.0,27627.0,0.0,55.29076000999999,55.29076000999999,0.0,5148.451840400696,,,,,,,,,,,,,,,,28.706971723747518,15.243897059465338,54.39782777088721,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,33.0,0.0,428.0,8.0,60.0,27687.0,0.0,110.40951000999996,110.40951000999996,0.0,5156.889611959457,,,,,,,,,,,,,,,,47.64735959506116,31.131112785132423,107.7060218157071,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,33.0,0.0,440.0,9.0,13.0,27700.0,0.0,30.89101001000001,30.89101001000001,0.0,5159.356632947922,,,,,,,,,,,,,,,,15.484723017451342,10.515085964438185,30.751680943997638,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,33.0,0.0,454.0,10.0,15.0,27715.0,0.0,31.617010010000005,31.617010010000005,0.0,5162.04101729393,,,,,,,,,,,,,,,,9.320022210343597,10.813120203622752,31.51804774680199,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,33.0,0.0,484.0,11.0,31.0,27746.0,0.0,52.28180001000002,52.28180001000002,0.0,5166.7526977062225,,,,,,,,,,,,,,,,27.217840137829622,16.320770480237023,51.52330489234492,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,33.0,0.0,518.0,12.0,35.0,27781.0,0.0,63.41360000999999,63.41360000999999,0.0,5172.086035966873,,,,,,,,,,,,,,,,35.387739788504405,18.521027074478916,62.37964170049689,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,33.0,0.0,562.0,13.0,45.0,27826.0,0.0,82.19921001,82.19921001,0.0,5178.685801267624,,,,,,,,,,,,,,,,37.503354038337804,24.3585749855421,80.6296921244376,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,33.0,0.0,640.0,14.0,79.0,27905.0,0.0,177.82085001,177.82085001,0.0,5189.608512163162,,,,,,,,,,,,,,,,82.89755231327096,54.022437099757276,171.5263672968617,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,33.0,0.0,724.0,15.0,85.0,27990.0,0.0,191.82631001000001,191.82631001000001,0.0,5201.2750816345215,,,,,,,,,,,,,,,,81.85133196781238,49.295067028674055,185.13593405876247,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,33.0,0.0,765.0,16.0,42.0,28032.0,0.0,48.02062001,48.02062001,0.0,5207.419272899628,,,,,,,,,,,,,,,,17.578231744268276,11.664857030501885,47.34725976825326,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,33.0,0.0,835.0,17.0,71.0,28103.0,0.0,162.66735201,162.66735201,0.0,5217.89457321167,,,,,,,,,,,,,,,,85.72016242982181,45.01293009732351,156.93069509941623,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,33.0,0.0,993.0,18.0,159.0,28262.0,0.0,322.65127001000025,322.65127001000025,0.0,5239.224514722824,,,,,,,,,,,,,,,,160.4424079999859,93.69800628321006,299.28543753460764,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,33.0,0.0,1093.0,19.0,101.0,28363.0,0.0,246.81212000999994,246.81212000999994,0.0,5252.933162927628,,,,,,,,,,,,,,,,125.49103340915696,65.76706001059883,234.49751418326764,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,33.0,0.0,1171.0,20.0,79.0,28442.0,0.0,128.71611000999997,128.71611000999997,0.0,5263.8173949718475,,,,,,,,,,,,,,,,64.04615701623332,30.226219966935766,123.84435411685067,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,34.0,0.0,215.0,1.0,216.0,28658.0,0.0,383.5656840100002,383.5656840100002,0.0,5336.051797866821,,,,,,,,,,,,,,,,172.12675767932083,97.0401083529669,346.9053364453916,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,34.0,0.0,315.0,2.0,101.0,28759.0,0.0,197.00901600999998,197.00901600999998,0.0,5349.878952026367,,,,,,,,,,,,,,,,86.98571044039349,56.06805575426062,188.49894390987058,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,34.0,0.0,332.0,3.0,18.0,28777.0,0.0,10.153210010000002,10.153210010000002,0.0,5352.976147413254,,,,,,,,,,,,,,,,3.0561238568797395,3.1889784640675094,10.11136727170475,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,34.0,0.0,395.0,4.0,64.0,28841.0,0.0,123.21570500999998,123.21570500999998,0.0,5361.971716880798,,,,,,,,,,,,,,,,62.43613127880663,35.12251165263035,119.69143869225708,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,34.0,0.0,411.0,5.0,17.0,28858.0,0.0,34.13505001,34.13505001,0.0,5364.954994678497,,,,,,,,,,,,,,,,13.672611314549666,9.173283088541663,33.95023846743464,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,34.0,0.0,529.0,6.0,119.0,28977.0,0.0,235.66795000999994,235.66795000999994,0.0,5381.071759462357,,,,,,,,,,,,,,,,116.25084498816742,65.79120678823222,222.37915197619677,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,34.0,0.0,569.0,7.0,41.0,29018.0,0.0,39.82870351,39.82870351,0.0,5387.094584465027,,,,,,,,,,,,,,,,17.42108144725152,9.84543254224205,39.171031283393326,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,34.0,0.0,666.0,8.0,98.0,29116.0,0.0,157.10225000999998,157.10225000999998,0.0,5400.492924213409,,,,,,,,,,,,,,,,74.48439454688754,44.324822157438454,150.02729102998185,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,34.0,0.0,857.0,9.0,192.0,29308.0,0.0,335.39030401,335.39030401,0.0,5425.938063383102,,,,,,,,,,,,,,,,152.02246274859195,90.90019081659986,306.66067429931854,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,34.0,0.0,868.0,10.0,12.0,29320.0,0.0,23.52570001,23.52570001,0.0,5428.3181965351105,,,,,,,,,,,,,,,,10.541177773602543,7.977823948468565,23.4331802347251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,34.0,0.0,1017.0,11.0,150.0,29470.0,0.0,290.07131001,290.07131001,0.0,5448.319160223007,,,,,,,,,,,,,,,,141.09789491341516,77.67311948958643,269.3170407086099,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,34.0,0.0,1048.0,12.0,32.0,29502.0,0.0,56.152106010000004,56.152106010000004,0.0,5453.656047105789,,,,,,,,,,,,,,,,25.41669640388762,14.401845221063418,55.41960802950901,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,34.0,0.0,1259.0,13.0,212.0,29714.0,0.0,433.8441500100004,433.8441500100004,0.0,5481.71182179451,,,,,,,,,,,,,,,,194.28317305527094,110.8423479143528,393.24364413947734,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,34.0,0.0,1272.0,14.0,14.0,29728.0,0.0,28.556616010000003,28.556616010000003,0.0,5484.2928149700165,,,,,,,,,,,,,,,,12.644386642588135,10.653638470914213,28.420659643289643,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,34.0,0.0,1286.0,15.0,15.0,29743.0,0.0,28.747010010000004,28.747010010000004,0.0,5487.004653453827,,,,,,,,,,,,,,,,7.880218661671695,9.174916202236266,28.665352301037636,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,34.0,0.0,1321.0,16.0,36.0,29779.0,0.0,54.78702001,54.78702001,0.0,5492.4318726062775,,,,,,,,,,,,,,,,29.457107401887413,20.49622577026077,53.8136447267427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,34.0,0.0,1369.0,17.0,49.0,29828.0,0.0,110.64250000999995,110.64250000999995,0.0,5499.535313606262,,,,,,,,,,,,,,,,46.68902856582761,32.10571462238716,108.50993657541568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,34.0,0.0,1430.0,18.0,62.0,29890.0,0.0,133.35000001000003,133.35000001000003,0.0,5508.24910736084,,,,,,,,,,,,,,,,72.46436787183517,36.800537731382946,129.05873230212023,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,34.0,0.0,1605.0,19.0,176.0,30066.0,0.0,359.96293000999987,359.96293000999987,0.0,5531.644200563431,,,,,,,,,,,,,,,,173.93521011662543,94.60047015337483,329.8541223619526,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,34.0,0.0,1623.0,20.0,19.0,30085.0,0.0,14.66275501,14.66275501,0.0,5534.857471227646,,,,,,,,,,,,,,,,8.745613985138728,4.152180883375373,14.519853812079582,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,35.0,0.0,117.0,1.0,118.0,30203.0,0.0,195.00047000999996,195.00047000999996,0.0,5611.104754686356,,,,,,,,,,,,,,,,91.50708792534958,51.74390455636647,184.61823757965584,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,35.0,0.0,237.0,2.0,121.0,30324.0,0.0,214.0584600099999,214.0584600099999,0.0,5627.543071985245,,,,,,,,,,,,,,,,113.14025984171842,56.413988513239985,201.14527869653276,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,35.0,0.0,278.0,3.0,42.0,30366.0,0.0,85.29265201000001,85.29265201000001,0.0,5633.693420410156,,,,,,,,,,,,,,,,39.91492383727242,28.820555875039776,83.85252871759096,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,35.0,0.0,342.0,4.0,65.0,30431.0,0.0,75.70987001,75.70987001,0.0,5642.789744138718,,,,,,,,,,,,,,,,38.07932065047877,19.98989509102655,73.34613962799737,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,35.0,0.0,364.0,5.0,23.0,30454.0,0.0,15.996010010000001,15.996010010000001,0.0,5646.507338047028,,,,,,,,,,,,,,,,5.135500175398643,5.3326748424706905,15.899827761837141,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,35.0,0.0,378.0,6.0,15.0,30469.0,0.0,24.649000010000005,24.649000010000005,0.0,5649.274295091629,,,,,,,,,,,,,,,,6.336816531420096,7.9667344507949105,24.58486944800812,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,35.0,0.0,398.0,7.0,21.0,30490.0,0.0,37.12690001000001,37.12690001000001,0.0,5652.796545267105,,,,,,,,,,,,,,,,18.959062430811144,9.63390235180747,36.78450326464843,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,35.0,0.0,455.0,8.0,58.0,30548.0,0.0,110.47216201000002,110.47216201000002,0.0,5661.519225597382,,,,,,,,,,,,,,,,56.4102297955098,29.71756450426156,107.36414305471064,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,35.0,0.0,495.0,9.0,41.0,30589.0,0.0,69.54876001000001,69.54876001000001,0.0,5667.558717489243,,,,,,,,,,,,,,,,31.278914392354455,23.335241400940873,68.36596940370954,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,35.0,0.0,590.0,10.0,96.0,30685.0,0.0,115.89581000999996,115.89581000999996,0.0,5680.664963722229,,,,,,,,,,,,,,,,63.55069159776945,28.576607545990214,110.16770376080075,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,35.0,0.0,633.0,11.0,44.0,30729.0,0.0,90.53120001000002,90.53120001000002,0.0,5687.081852674484,,,,,,,,,,,,,,,,51.438007077681725,23.81885103865362,88.40777347913883,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,35.0,0.0,695.0,12.0,63.0,30792.0,0.0,139.97881001000002,139.97881001000002,0.0,5695.933247804642,,,,,,,,,,,,,,,,57.69599565293124,37.55391345605968,136.53819647599428,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,35.0,0.0,716.0,13.0,22.0,30814.0,0.0,35.79501001,35.79501001,0.0,5699.554738521576,,,,,,,,,,,,,,,,18.133367517997122,10.267344684519335,35.44965895107313,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,35.0,0.0,871.0,14.0,156.0,30970.0,0.0,286.95985001,286.95985001,0.0,5720.35600399971,,,,,,,,,,,,,,,,140.29295702379918,82.0577759132223,265.72564724014427,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,35.0,0.0,899.0,15.0,29.0,30999.0,0.0,49.65185001,49.65185001,0.0,5724.943107366562,,,,,,,,,,,,,,,,29.298632583210644,15.488204012373517,48.8842529192557,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,35.0,0.0,1006.0,16.0,108.0,31107.0,0.0,209.97470001000002,209.97470001000002,0.0,5739.536398649216,,,,,,,,,,,,,,,,101.87573465885933,58.61736028638345,199.4276973685417,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,35.0,0.0,1023.0,17.0,18.0,31125.0,0.0,29.81051001,29.81051001,0.0,5742.624987125397,,,,,,,,,,,,,,,,16.781480811127995,9.986348649128875,29.56934896479144,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718,35.0,0.0,1054.0,18.0,32.0,31157.0,0.0,72.60477001,72.60477001,0.0,5747.5394241809845,,,,,,,,,,,,,,,,35.416159736601294,19.799726793689654,71.63433183750855,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719,35.0,0.0,1144.0,19.0,91.0,31248.0,0.0,166.58480000999992,166.58480000999992,0.0,5759.9627504348755,,,,,,,,,,,,,,,,71.41194214003086,47.63562341029004,160.31804326065787,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
720,35.0,0.0,1155.0,20.0,12.0,31260.0,0.0,20.76900001,20.76900001,0.0,5762.755717992783,,,,,,,,,,,,,,,,12.390218082121493,6.911896874887042,20.653360972068736,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
721,36.0,0.0,10.0,1.0,11.0,31271.0,0.0,15.719020010000003,15.719020010000003,0.0,5812.071563720703,,,,,,,,,,,,,,,,7.128614418332091,5.0623756192865,15.663397263079759,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722,36.0,0.0,32.0,2.0,23.0,31294.0,0.0,42.38800000999999,42.38800000999999,0.0,5815.778441905975,,,,,,,,,,,,,,,,15.712611679489179,15.567876499343317,42.08440696001124,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
723,36.0,0.0,64.0,3.0,33.0,31327.0,0.0,68.19260001,68.19260001,0.0,5820.78874206543,,,,,,,,,,,,,,,,33.31242406184444,17.789836965476145,67.19379623625723,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
